schema_version,registro_id,documento_id,classificacao_id,classificacao_nome,tipo_documental_id,tipo_documental,macro_origem,caminho_relativo,pasta_pai,nome_arquivo,nome_base,extensao,mime_type,tamanho_bytes,sha256,duplicidade_grupo,duplicado_de,titulo_detectado,resumo_executivo,conteudo_central,uso_posterior,leitura_status,status_registro,status_preenchimento,fonte_pacote,data_registro,observacoes
1.0,REG-0056,DOC-C10-008,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/01-PECA-001/04-CHAMADA-E-BRINDE.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/01-PECA-001,04-CHAMADA-E-BRINDE.md,04-CHAMADA-E-BRINDE,md,text/markdown,418,1299fddbf6a2512ccb678f6fe71ec554cb84da83717c9e3b78dd26edef449cb5,,,"Chamada e brinde · TDAH, tarefas, processos e projetos","Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Chamada e brinde · TDAH, tarefas, processos e projetos | Definir | Conferir.","Chamada e brinde · TDAH, tarefas, processos e projetos | Definir | Conferir","Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0057,DOC-C10-009,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/01-PECA-001/05-PUBLICACAO-E-AGENDA.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/01-PECA-001,05-PUBLICACAO-E-AGENDA.md,05-PUBLICACAO-E-AGENDA,md,text/markdown,328,507a80b0ea1dc626f4f9596a371967ff79ee9a63cf6f16438bb6bab3b3db75f7,,,"Publicação e agenda · TDAH, tarefas, processos e projetos","Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Publicação e agenda · TDAH, tarefas, processos e projetos.","Publicação e agenda · TDAH, tarefas, processos e projetos","Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0058,DOC-C10-010,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/01-PECA-001/06-EVIDENCIA-DE-CONCLUSAO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/01-PECA-001,06-EVIDENCIA-DE-CONCLUSAO.md,06-EVIDENCIA-DE-CONCLUSAO,md,text/markdown,408,f05c37f13e1c43615608706b9d0ec8bfcc2b6ae594a85a337da7081d98f1828f,,,"Evidência de conclusão · TDAH, tarefas, processos e projetos","Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Evidência de conclusão · TDAH, tarefas, processos e projetos | Registrar | Concluído quando.","Evidência de conclusão · TDAH, tarefas, processos e projetos | Registrar | Concluído quando","Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0059,DOC-C10-011,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/01-PECA-001/PECA-001-TDAH-GESTAO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/01-PECA-001,PECA-001-TDAH-GESTAO.md,PECA-001-TDAH-GESTAO,md,text/markdown,1243,ba8c7a1671840f9ecf68272e116a439a3c5ddd73e9d76da70f292909feba9ad1,,,"TDAH, tarefas, processos e projetos","Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em TDAH, tarefas, processos e projetos | Objetivo | Entender | Estruturar | Executar.","TDAH, tarefas, processos e projetos | Objetivo | Entender | Estruturar | Executar","Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0060,DOC-C10-012,C10,Plano editorial · Produção,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,937,11825f68fd3cb527b83e3e142f14eab1c96b728168e5ddddf840c0420ccc739f,,,TDAH e gestão de riscos · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em TDAH e gestão de riscos · Mergulhe aqui | Cadeia da peça | Regra.",TDAH e gestão de riscos · Mergulhe aqui | Cadeia da peça | Regra,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0061,DOC-C10-013,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002/01-CONTEUDO-E-ROTEIRO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002,01-CONTEUDO-E-ROTEIRO.md,01-CONTEUDO-E-ROTEIRO,md,text/markdown,379,f39e0d81a3d23b98529b28ce551f28a7ccad2e9135117e784f26c65e2f161bb8,,,Conteúdo e roteiro · TDAH e gestão de riscos,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Conteúdo e roteiro · TDAH e gestão de riscos | Encaixar | Origem.",Conteúdo e roteiro · TDAH e gestão de riscos | Encaixar | Origem,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0062,DOC-C10-014,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002/02-IMAGENS-E-DIAGRAMAS.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002,02-IMAGENS-E-DIAGRAMAS.md,02-IMAGENS-E-DIAGRAMAS,md,text/markdown,379,67529905ec8fa00d5d7914af5cb0d26977eb83a73334ca7c69997a2d10017737,,,Imagens e diagramas · TDAH e gestão de riscos,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Imagens e diagramas · TDAH e gestão de riscos | Referências.",Imagens e diagramas · TDAH e gestão de riscos | Referências,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0063,DOC-C10-015,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002/03-VIDEO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002,03-VIDEO.md,03-VIDEO,md,text/markdown,324,22aa1cdf2efd0a375225b298d01fd201ad5be2c8bb4c1879fd0725b07aeb3d39,,,Vídeo · TDAH e gestão de riscos,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Vídeo · TDAH e gestão de riscos | Estrutura.",Vídeo · TDAH e gestão de riscos | Estrutura,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0064,DOC-C10-016,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002/04-CHAMADA-E-BRINDE.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002,04-CHAMADA-E-BRINDE.md,04-CHAMADA-E-BRINDE,md,text/markdown,407,ac04ef59c640cfeb570a2d367c2b2444905f268f456668b9a7fdbf5aa6a8dffa,,,Chamada e brinde · TDAH e gestão de riscos,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Chamada e brinde · TDAH e gestão de riscos | Definir | Conferir.",Chamada e brinde · TDAH e gestão de riscos | Definir | Conferir,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0065,DOC-C10-017,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002/05-PUBLICACAO-E-AGENDA.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002,05-PUBLICACAO-E-AGENDA.md,05-PUBLICACAO-E-AGENDA,md,text/markdown,317,ea7c751de27cc42eedc0e98ffbf440c52c16cdf5498867bc152daa63ce59168f,,,Publicação e agenda · TDAH e gestão de riscos,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Publicação e agenda · TDAH e gestão de riscos.",Publicação e agenda · TDAH e gestão de riscos,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0066,DOC-C10-018,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002/06-EVIDENCIA-DE-CONCLUSAO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002,06-EVIDENCIA-DE-CONCLUSAO.md,06-EVIDENCIA-DE-CONCLUSAO,md,text/markdown,397,12395308e58fa588be25d751e64a2cad30ae9591eb49b49a7ad35ab76d6a4a7a,,,Evidência de conclusão · TDAH e gestão de riscos,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Evidência de conclusão · TDAH e gestão de riscos | Registrar | Concluído quando.",Evidência de conclusão · TDAH e gestão de riscos | Registrar | Concluído quando,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0067,DOC-C10-019,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002/PECA-002-TDAH-GESTAO-DE-RISCOS.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/02-PECA-002,PECA-002-TDAH-GESTAO-DE-RISCOS.md,PECA-002-TDAH-GESTAO-DE-RISCOS,md,text/markdown,1221,2b9ca0b1c3212def92229643f3e1ee1d35a3fa85180a6297b0909c9295b52943,,,TDAH e gestão de riscos,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em TDAH e gestão de riscos | Objetivo | Entender | Estruturar | Executar.",TDAH e gestão de riscos | Objetivo | Entender | Estruturar | Executar,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0068,DOC-C10-020,C10,Plano editorial · Produção,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,930,3fc75de1089e0d068b742f5148c75f00abf502905a859e4d4744906a2ce37469,,,Funções executivas · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Funções executivas · Mergulhe aqui | Cadeia da peça | Regra.",Funções executivas · Mergulhe aqui | Cadeia da peça | Regra,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0069,DOC-C10-021,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003/01-CONTEUDO-E-ROTEIRO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003,01-CONTEUDO-E-ROTEIRO.md,01-CONTEUDO-E-ROTEIRO,md,text/markdown,372,acaab08530f86d78fdad8f4ddfd8f7f343641ad9dff321b84dc017864466b524,,,Conteúdo e roteiro · Funções executivas,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Conteúdo e roteiro · Funções executivas | Encaixar | Origem.",Conteúdo e roteiro · Funções executivas | Encaixar | Origem,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0070,DOC-C10-022,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003/02-IMAGENS-E-DIAGRAMAS.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003,02-IMAGENS-E-DIAGRAMAS.md,02-IMAGENS-E-DIAGRAMAS,md,text/markdown,375,6ca8d3dd891f674aef2f6d576b82d9c809a6e6c94f214ef503f0d973ae6562e9,,,Imagens e diagramas · Funções executivas,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Imagens e diagramas · Funções executivas | Referências.",Imagens e diagramas · Funções executivas | Referências,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0071,DOC-C10-023,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003/03-VIDEO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003,03-VIDEO.md,03-VIDEO,md,text/markdown,320,a9132ec3cfc66c9527d2433e86bacdfc7b8e226ecb9e84e7476b6b8096df168e,,,Vídeo · Funções executivas,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Vídeo · Funções executivas | Estrutura.",Vídeo · Funções executivas | Estrutura,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0072,DOC-C10-024,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003/04-CHAMADA-E-BRINDE.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003,04-CHAMADA-E-BRINDE.md,04-CHAMADA-E-BRINDE,md,text/markdown,403,c0e21d412a1ce91a6a0d3bfc315c220538fb33bec0198de3061a13023538bf7b,,,Chamada e brinde · Funções executivas,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Chamada e brinde · Funções executivas | Definir | Conferir.",Chamada e brinde · Funções executivas | Definir | Conferir,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0073,DOC-C10-025,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003/05-PUBLICACAO-E-AGENDA.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003,05-PUBLICACAO-E-AGENDA.md,05-PUBLICACAO-E-AGENDA,md,text/markdown,313,889c860d9a8218f55cd4ed4bf569aa3b2abf29447adddc47aefcedc3111abb69,,,Publicação e agenda · Funções executivas,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Publicação e agenda · Funções executivas.",Publicação e agenda · Funções executivas,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0074,DOC-C10-026,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003/06-EVIDENCIA-DE-CONCLUSAO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003,06-EVIDENCIA-DE-CONCLUSAO.md,06-EVIDENCIA-DE-CONCLUSAO,md,text/markdown,393,be7737eb79ce1034b5fd0747cd84ede40c0f6941c8fa8e50f16a06b7abf5c7b0,,,Evidência de conclusão · Funções executivas,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Evidência de conclusão · Funções executivas | Registrar | Concluído quando.",Evidência de conclusão · Funções executivas | Registrar | Concluído quando,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0075,DOC-C10-027,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003/PECA-003-FUNCOES-EXECUTIVAS.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/03-PECA-003,PECA-003-FUNCOES-EXECUTIVAS.md,PECA-003-FUNCOES-EXECUTIVAS,md,text/markdown,1257,0f2cf0e311d2e7ac25f78eac829587dbef7fa02aa0579a1e4f50ef1e47ea38a5,,,Funções executivas aplicadas ao trabalho,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Funções executivas aplicadas ao trabalho | Objetivo | Entender | Estruturar | Executar.",Funções executivas aplicadas ao trabalho | Objetivo | Entender | Estruturar | Executar,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0076,DOC-C10-028,C10,Plano editorial · Produção,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/04-BRINDE-CANONICO/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/04-BRINDE-CANONICO,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,465,02ca0535d790ff23a5f7a6bd2cbf8f624a65500180fc9678d13980aaed05cb44,,,Brinde Canonico · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Brinde Canonico · Mergulhe aqui | Notas | Ligação direta.",Brinde Canonico · Mergulhe aqui | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0077,DOC-C10-029,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/04-BRINDE-CANONICO/BRINDE-001-MATERIAL-CANONICO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/04-BRINDE-CANONICO,BRINDE-001-MATERIAL-CANONICO.md,BRINDE-001-MATERIAL-CANONICO,md,text/markdown,646,e322d46a7dec1328efc171e19b0ecf9002aeb050061637fbcbe03a53147b6c6a,,,Brinde 001 · material canônico de entrada,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Brinde 001 · material canônico de entrada | Decisão pendente | Deve conter | Sugestão de direção.",Brinde 001 · material canônico de entrada | Decisão pendente | Deve conter | Sugestão de direção,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0078,DOC-C10-030,C10,Plano editorial · Produção,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/05-BANCO-DE-IDEIAS/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/05-BANCO-DE-IDEIAS,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,439,806a1e527d970ff6e6656ff9c34563bcd9001a9c4a4b1c2d764587f57209c4d4,,,Banco De Ideias · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Banco De Ideias · Mergulhe aqui | Notas | Ligação direta.",Banco De Ideias · Mergulhe aqui | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0079,DOC-C10-031,C10,Plano editorial · Produção,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/05-BANCO-DE-IDEIAS/BANCO-DE-IDEIAS.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/02-EDITORIAL/05-BANCO-DE-IDEIAS,BANCO-DE-IDEIAS.md,BANCO-DE-IDEIAS,md,text/markdown,327,5c21be6f262cd6a771872ecd45310d038d0cb18d8b03f37d3c4d493635f5188a,,,Banco de ideias,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Banco de ideias.",Banco de ideias,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0080,DOC-C11-001,C11,Plano editorial · Demonstrações,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,681,00ddbe01bd6a3bb871314b60408bae201561eba0f67ec703d7c2e027c01e0171,,,Demonstracoes · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Demonstracoes · Mergulhe aqui | Pastas | Notas | Ligação direta.",Demonstracoes · Mergulhe aqui | Pastas | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0081,DOC-C11-002,C11,Plano editorial · Demonstrações,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES/00-MERGULHE-DEMONSTRACOES.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES,00-MERGULHE-DEMONSTRACOES.md,00-MERGULHE-DEMONSTRACOES,md,text/markdown,133,20286fd5da5381e7d41fc4c9f87c8f791450605527c4db78aee4ac5d8be6acd3,,,Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Mergulhe aqui.",Mergulhe aqui,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0082,DOC-C11-003,C11,Plano editorial · Demonstrações,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES/01-APLICATIVO/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES/01-APLICATIVO,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,451,26326875237fad5abf8f365c1615a4739771e882195406dd831d7bbc789fd957,,,Aplicativo · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Aplicativo · Mergulhe aqui | Notas | Ligação direta.",Aplicativo · Mergulhe aqui | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0083,DOC-C11-004,C11,Plano editorial · Demonstrações,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES/01-APLICATIVO/01-DEMONSTRACAO-APLICATIVO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES/01-APLICATIVO,01-DEMONSTRACAO-APLICATIVO.md,01-DEMONSTRACAO-APLICATIVO,md,text/markdown,398,6ebde703038677848dbe5fc824c4255d4c719ac594b49e7a42a8e5929b00919e,,,Demonstração 01 · Aplicativo Executar,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Demonstração 01 · Aplicativo Executar | Cena A | Cena B | Materiais.",Demonstração 01 · Aplicativo Executar | Cena A | Cena B | Materiais,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0084,DOC-C11-005,C11,Plano editorial · Demonstrações,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES/02-AGENTE-007/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/03-DEMONSTRACOES/02-AGENTE-007,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,435,775c1b8491f63921aba76edd2fd7c68ce85036dee5c3872fe95d57e77d35fecc,,,Agente 007 · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Agente 007 · Mergulhe aqui | Notas | Ligação direta.",Agente 007 · Mergulhe aqui | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
