area_id,area,field_id,title,origem,status,valor,tipo_informacao,confianca,eco_unit,documento_ids,evidencia,lacuna,proxima_acao
2,PRODUTO,2.8,Jornada — Descoberta,formulario_original,parcial,"A jornada de descoberta está desenhada para os eixos editorial e de serviços, não para o app. Editorial (ECO-02): a descoberta é governada por níveis de consciência — “Não consciente → consciente do problema → consciente das soluções → consciente do método → pronto para agir” — com CTA correspondente por nível (“Baixa consciência: não empurre Produto; CTA ideal ‘Entenda o que está acontecendo’”; “Alta intenção: não empurre mais teoria; CTA ‘Experimentar Executar / conhecer Studio’”). O artigo canônico é a peça-mãe e cada peça segue a narrativa “CENA → PROBLEMA → MECANISMO → EVIDÊNCIA → MODELO → APLICAÇÃO → DEMONSTRAÇÃO → PRÓXIMO PASSO”. A campanha inaugural do ECO-02 vai de D1 (artigo + landing) a D14 (síntese + CTA editorial), com CTA “ler, explorar, assinar e baixar o Mapa de Risco Cognitivo” e o produto deliberadamente em segundo plano. Serviços (ECO-07): “Conteúdo → Showroom → Formulário visual → Encontro → Projeto”, com regra de showroom “Problema → entrada real → transformação → resultado → prova → CTA”. Porta de entrada de captação: brinde canônico BRINDE-001/GIFT-001, com cadeia “asset → capa → landing → formulário → confirmação → entrega/download → CTA → tracking → evidence”.",decisao,media,ECO-02 e ECO-07 documentadas; ECO-01 sem jornada de descoberta própria,"['DOC-C05-001', 'DOC-C02-043', 'DOC-C06-001', 'DOC-C10-029', 'DOC-C11-010', 'DOC-C12-004']","DOC-C05-001 (CTA por nível de consciência): “Baixa | não empurre Produto | CTA ideal Entenda o que está acontecendo”; “Alta intenção | não empurre Mais teoria | CTA Experimentar Executar / conhecer Studio.” | DOC-C05-001 (Showroom — regra geral): “Problema → entrada real → transformação → resultado → prova → CTA. Não faça vídeos ‘Veja meu agente incrível’.” | DOC-C02-043: “CTA inicial: ler, explorar, assinar e baixar o Mapa de Risco Cognitivo; o EXECUTAR fica para uma campanha posterior.” | DOC-C10-029: “asset → capa → landing → formulário → confirmação → entrega/download → CTA → tracking → evidence” (cadeia do brinde).","Falta a jornada de descoberta específica do app: como um usuário chega ao EXECUTAR (loja de apps, landing, indicação) não está documentado. Os eventos acquisition_source e campaign_id existem como especificação de telemetria, sem mapa de jornada correspondente.",Desenhar a jornada de descoberta do ECO-01 ligando os CTAs CH-001/CH-002 aos eventos acquisition_source e install_or_signup.
2,PRODUTO,2.9,Jornada — Ativação,formulario_original,preenchido,"A ativação está definida com precisão no ECO-01 pelo VALUE_EVENT-01: “Projeto real → contexto interpretado → próxima ação válida → ação executada → conclusão/evidência registrada”. Os eventos de telemetria que a marcam são activated_at e first_value_at. As decisões que governam os primeiros minutos: PROD-12 — “Nos primeiros segundos, mostrar estado atual, resultado necessário e próxima ação — não o projeto inteiro”; PROD-09 — “A interface deve tornar explícita uma única próxima ação principal”; PROD-08 — “Usar perguntas de auto-observação e funcionamento cotidiano; proibir triagem diagnóstica baseada em um único teste, score ou tarefa do app”; PROD-05 — reduzir densidade simultânea de informação. Tecnicamente, o app é local-first (hidrata de localStorage via chaveOrganizacao + restaurarEstado), o que remove exigência de credenciais ou servidor para o primeiro uso. ECO-07 tem ativação própria: D0 formulário visual de 5 minutos → D1 conversa + desenho da solução ao vivo → D4 protótipo funcional → D6 entrega + onboarding.",decisao,media,ECO-01 (com jornada de ativação própria em ECO-07),"['DOC-C07-009', 'DOC-C04-002', 'DOC-C05-001', 'DOC-C11-004']","DOC-C07-009 (telemetry): “value_event_01: Projeto real → contexto interpretado → próxima ação válida → ação executada → conclusão/evidência registrada”; required_events incluem “activated_at” e “first_value_at”. | DOC-C07-009 (PROD-12): “Nos primeiros segundos, mostrar estado atual, resultado necessário e próxima ação — não o projeto inteiro.” | DOC-C04-002: “App é local-first: EstadoOperacional hidrata de localStorage via chaveOrganizacao + restaurarEstado, sincroniza com servidor só opcionalmente.” | DOC-C05-001 (Jornada canônica do Studio): “D0 Formulário de 5 minutos… D6 Versão final — Entrega + onboarding.”","O VALUE_EVENT-01 está definido, mas não instrumentado: não existe nenhuma taxa de ativação medida.",Instrumentar activated_at e first_value_at e medir a taxa de conclusão do VALUE_EVENT-01 no piloto de ≥40 usuários previsto em PMF-01.
2,PRODUTO,2.10,Jornada — Uso recorrente,formulario_original,parcial,"O uso recorrente é desenhado como uso deliberadamente baixo — e isso é assumido como hipótese, não como fato. Promessa: “uso mínimo do app — cerca de 1–2 vezes por semana”; princípio: “o usuário não estrutura, organiza ou prioriza; o usuário visualiza, acompanha e administra”. O Diferencial 03 registra explicitamente que “a superioridade específica do analógico e a frequência ideal de ‘1–2 vezes por semana’ permanecem hipóteses de produto/design, não resultados empiricamente demonstrados nos documentos”. O loop operacional recorrente está demonstrado pelo Agente 007: “/bomdia → reconstruir estado → mostrar trabalho atual” e a sequência “/bomdia → /agora → execução → evidência → /fechardia → /estado → replanejamento”. Métricas de recorrência especificadas: coortes W1/W2/W4/W8, execution_cycles_per_week, last_value_event_at e renewed_at. No plano físico, o Mapa-OS existe para sustentar o trabalho fora da tela: “Seu sistema de execução não precisa viver na tela para continuar sustentando o trabalho.” ECO-07 tem recorrência contratual própria: manutenção programada em 10/20/30 dias, com expansão tratada como novo projeto.",hipotese,media,ECO-01 (com recorrência contratual própria em ECO-07),"['DOC-C05-001', 'DOC-C07-009', 'DOC-C11-006', 'DOC-C11-008']","DOC-C05-001 (Promessa principal): “Zero configuração, mínimo de personalização, uso mínimo do app — cerca de 1–2 vezes por semana — e externalização cognitiva”; (Diferencial 03): “a superioridade específica do analógico e a frequência ideal de ‘1–2 vezes por semana’ permanecem hipóteses de produto/design, não resultados empiricamente demonstrados nos documentos.” | DOC-C11-006 (Cena A): “/bomdia → reconstruir estado → mostrar trabalho atual.” | DOC-C07-009 (telemetry): “cohorts: W1, W2, W4, W8”; “execution_cycles_per_week”. | DOC-C11-008 (Mensagem): “O sistema pode sustentar o trabalho sem exigir permanência contínua na tela.”","Falta qualquer dado de retenção observada: nenhuma coorte medida, nenhuma frequência real de uso, e o próprio churn de 10/15/20% é premissa. O dado nasceria das coortes W1/W2/W4/W8 do warehouse, ainda não populadas.","Medir a frequência real de uso no piloto para confirmar ou falsear a hipótese de 1–2 vezes por semana, que hoje sustenta a promessa central do produto."
2,PRODUTO,2.11,Momento 'aha',formulario_original,parcial,"Nenhum documento usa a expressão “momento aha”. O equivalente funcional canônico é o VALUE_EVENT-01 — “Projeto real → contexto interpretado → próxima ação válida → ação executada → conclusão/evidência registrada” —, definido como o evento que caracteriza valor entregue e que governa o gate de PMF. As cenas de demonstração que materializam esse momento são: Cena A do app — “‘Tenho 30 minutos.’ Mostrar o sistema reduzindo um projeto complexo à próxima ação possível”; Cena B — “Alterar uma condição do dia e mostrar plano preservado + rota recalculada”; e o loop do Agente 007 — “/bomdia → reconstruir estado → mostrar trabalho atual”. A frase de posicionamento que descreve o momento: “Você não precisa reorganizar o projeto toda vez que o dia muda. O sistema recalcula a rota e mostra o próximo passo possível.” A mensagem correspondente é “O plano continua. A rota se adapta. Você executa.”",inferencia,media,ECO-01,"['DOC-C07-009', 'DOC-C11-004', 'DOC-C11-006', 'DOC-C05-001']",DOC-C07-009 (telemetry.value_event_01): cadeia literal de cinco etapas. | DOC-C11-004 (Cena A): “‘Tenho 30 minutos.’ Mostrar o sistema reduzindo um projeto complexo à próxima ação possível”; (Cena B): “Alterar uma condição do dia e mostrar plano preservado + rota recalculada.” | DOC-C05-001 (Frase de posicionamento 01 e Mensagem 01): “Você não precisa reorganizar o projeto toda vez que o dia muda. O sistema recalcula a rota e mostra o próximo passo possível.” / “O plano continua. A rota se adapta. Você executa.”,"Falta nomear e medir o momento aha: não há definição de qual etapa exata do VALUE_EVENT-01 produz o reconhecimento de valor, nem tempo-alvo para alcançá-lo — o endpoint time_to_next_action existe, mas sem meta.",Adotar “primeira próxima ação válida executada em menos de X minutos” como definição operacional do momento aha e fixar X após observar time_to_next_action no piloto.
2,PRODUTO,2.12,User story de referência,formulario_original,parcial,"Não existe user story em formato canônico (“Como <persona>, quero <ação>, para <benefício>”) em nenhum dos documentos lidos — a busca por “user story” e por padrões “Como … quero …” nos 214 arquivos não retorna ocorrências. O que existe são três declarações em primeira pessoa registradas como “Perspectiva do usuário” no workbook, que cumprem a mesma função. (1) Público: “Quero começar o dia, semana, mês de trabalho executando as tarefas sem, ao mesmo tempo, me preocupar com a ordem e controle da progressão.” (2) Problema: “Perco dinheiro e oportunidades por atrasos e desorganização. Quando consigo terminar aquilo que foi planejado, o custo emocional e cognitivo é tão alto que não faço mais nada. O momento de maior ansiedade e aflição são os primeiros 30 minutos iniciais, pois não sei onde estava ontem, o que devo fazer agora e como sei que terminei.” (3) Categoria: “Esse app me entende e foi desenhado para mim e organiza tudo para mim de forma confiável e com metodologias válidas.” A declaração (2) é a mais utilizável como story de referência porque nomeia gatilho (retomada), momento (primeiros 30 minutos) e as três perguntas do usuário — onde parei, o que faço agora, como sei que terminei — que mapeiam diretamente nos requisitos de contexto persistente, próxima ação e DoD verificável.",fato_interno,media,ECO-01,"['DOC-C05-001', 'DOC-C11-004']","DOC-C05-001 (Corpo, linha Problema, Perspectiva do usuário): “Perco dinheiro e oportunidades por atrasos e desorganização. […] O momento de maior ansiedade e aflição são os primeiros 30 minutos iniciais, pois não sei onde estava ontem, o que devo fazer agora e como sei que terminei.” | DOC-C05-001 (Corpo, linha Público): “Quero começar o dia, semana, mês de trabalho executando as tarefas sem, ao mesmo tempo, me preocupar com a ordem e controle da progressão.” | DOC-C11-004 (Cena A): “‘Tenho 30 minutos.’”",Falta a user story formal com critérios de aceite acoplados. O artefato estaria num backlog ou PRD — inexistentes no corpus.,"Converter a perspectiva dos “primeiros 30 minutos” em user story formal, com critérios de aceite ligados a retomada de contexto, próxima ação e DoD verificável."
2,PRODUTO,2.13,Exploração de problema (pré-PRD),enriquecido_via_plugin,preenchido,"A exploração de problema pré-PRD é a parte mais desenvolvida de toda a Área 2, e existe em quatro artefatos. (a) DATA-ADHD-PM-001 — matriz GP-01…GP-11: para cada função de gestão de projetos, mapeia capacidade exigida → vulnerabilidade associada → classe de evidência (B/C/E) → impacto operacional → compensação sistêmica → decisão de produto, com fonte clínica e científica por linha. (b) Os 28 pontos reorganizados como cadeia progressiva “fundamento → problema humano → efeito → compensação → sistema → produto → validação”. (c) Framework de 694 perguntas com cobertura analítica: 248 RAW, 116 knowledge, 161 evidence candidates, 0 strict VERIFIED, 28 vínculos diretos candidatos, 484 vínculos temáticos, 182 perguntas sem evidência — do qual derivam as 22 decisões operacionais. (d) Mapa de pesquisa e prior art do ECO-03: o que já existe, whitespace provisório, guardrail e seis strings de busca sugeridas (A a F). O corpus separa explicitamente evidência publicada de inferência, com o invariante “original ≠ extração ≠ evidência ≠ decisão”.",fato_interno,alta,TRANSVERSAL — ECO-01 e ECO-03,"['DOC-C07-010', 'DOC-C07-002', 'DOC-C07-003', 'DOC-C05-001', 'DOC-C07-009', 'DOC-C02-031', 'DOC-C01-005']","DOC-C07-010 (3P+N): “Progresso — A hipótese central é parcialmente sustentada: há convergência forte para organização, planejamento, gestão temporal, atenção sustentada e conclusão; evidência moderada para memória prospectiva, flexibilidade e metacognição”; “Next 01 Transformar a matriz abaixo em requisitos funcionais e princípios de design verificáveis.” | DOC-C07-002 e DOC-C07-003: 11 linhas GP-01…GP-11 com colunas Função de gestão · Capacidade exigida · Vulnerabilidade associada · Evidência · Impacto operacional · Compensação sistêmica · Decisão de produto/design. | DOC-C07-009 (kpis): “questions_694: 694 · candidate_direct_links: 28 · thematic_links: 484 · no_evidence: 182 · operational_decisions: 22 · strict_verified: 0.” | DOC-C02-031 (item 3, WHITESPACE PROVISÓRIO): “perfil executivo individual → demanda cognitiva da tarefa → evento provável de falha → probabilidade/impacto → controle compensatório → evidência de execução.”","182 das 694 perguntas continuam sem evidência e o gate estrito registra 0 VERIFIED — a exploração é ampla, mas nenhum vínculo está formalmente verificado.","Fechar o gate factual pelo menos das evidências que sustentam as 15 decisões PROD-01…PROD-15, hoje todas classificadas como DECISION_DERIVED_FROM_CANDIDATE_EVIDENCE."
3,ARQUITETURA & FULL STACK,3.1,Stack — Frontend,formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.2,Stack — Backend,formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.3,Banco de dados,formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.4,Infraestrutura / hosting,formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.5,Autenticação,formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.6,Estrutura de repositório,formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.7,Mapa de rotas principais,formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.8,Decisão de arquitetura #1 (ADR),formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.9,Decisão de arquitetura #2 (ADR),formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.10,Trade-offs aceitos,formulario_original,pendente,,,,,,,,
3,ARQUITETURA & FULL STACK,3.11,Dívida técnica conhecida,enriquecido_via_plugin,pendente,,,,,,,,
4,IMPLEMENTAÇÃO,4.1,Modelo de dados / schema,formulario_original,pendente,,,,,,,,
4,IMPLEMENTAÇÃO,4.2,Endpoints de API principais,formulario_original,pendente,,,,,,,,
4,IMPLEMENTAÇÃO,4.3,Agentes/Tools MCP integrados,formulario_original,pendente,,,,,,,,
4,IMPLEMENTAÇÃO,4.4,Dependências núcleo (obrigatórias),formulario_original,pendente,,,,,,,,
4,IMPLEMENTAÇÃO,4.5,Dependências condicionais,formulario_original,pendente,,,,,,,,
4,IMPLEMENTAÇÃO,4.6,Política de atualização de dependências,formulario_original,pendente,,,,,,,,
4,IMPLEMENTAÇÃO,4.7,Componente frontend principal,formulario_original,pendente,,,,,,,,
4,IMPLEMENTAÇÃO,4.8,Testes automatizados,formulario_original,pendente,,,,,,,,
4,IMPLEMENTAÇÃO,4.9,Estratégia de testes,enriquecido_via_plugin,pendente,,,,,,,,
5,OPERAÇÃO (DEPLOY & ROLLBACK),5.1,Checklist pré-deploy,formulario_original,pendente,,,,,,,,
5,OPERAÇÃO (DEPLOY & ROLLBACK),5.2,Checks de saúde pós-deploy,formulario_original,pendente,,,,,,,,
5,OPERAÇÃO (DEPLOY & ROLLBACK),5.3,Gatilho de rollback — taxa de erro,formulario_original,pendente,,,,,,,,
5,OPERAÇÃO (DEPLOY & ROLLBACK),5.4,Gatilho de rollback — latência,formulario_original,pendente,,,,,,,,
5,OPERAÇÃO (DEPLOY & ROLLBACK),5.5,Gatilho de rollback — fluxo crítico,formulario_original,pendente,,,,,,,,
5,OPERAÇÃO (DEPLOY & ROLLBACK),5.6,Procedimento de rollback,formulario_original,pendente,,,,,,,,
5,OPERAÇÃO (DEPLOY & ROLLBACK),5.7,Resposta a incidentes,enriquecido_via_plugin,pendente,,,,,,,,
5,OPERAÇÃO (DEPLOY & ROLLBACK),5.8,Gestão de mudanças,enriquecido_via_plugin,pendente,,,,,,,,
6,GOVERNANÇA & SEGURANÇA,6.1,Estratégia de branch,formulario_original,pendente,,,,,,,,
6,GOVERNANÇA & SEGURANÇA,6.2,Gate humano obrigatório,formulario_original,pendente,,,,,,,,
6,GOVERNANÇA & SEGURANÇA,6.3,Armazenamento de segredos,formulario_original,pendente,,,,,,,,
6,GOVERNANÇA & SEGURANÇA,6.4,Rotação de credenciais,formulario_original,pendente,,,,,,,,
6,GOVERNANÇA & SEGURANÇA,6.5,Riscos de segurança conhecidos,formulario_original,pendente,,,,,,,,
6,GOVERNANÇA & SEGURANÇA,6.6,Escopo de autonomia do agente de AI,formulario_original,pendente,,,,,,,,
6,GOVERNANÇA & SEGURANÇA,6.7,Rastreamento de compliance,enriquecido_via_plugin,pendente,,,,,,,,
7,DOCUMENTAÇÃO FUNDACIONAL,7.1,README existe?,formulario_original,pendente,,,,,,,,
7,DOCUMENTAÇÃO FUNDACIONAL,7.2,ADRs documentados,formulario_original,pendente,,,,,,,,
7,DOCUMENTAÇÃO FUNDACIONAL,7.3,Documentação de API,formulario_original,pendente,,,,,,,,
7,DOCUMENTAÇÃO FUNDACIONAL,7.4,Guia de onboarding,formulario_original,pendente,,,,,,,,
7,DOCUMENTAÇÃO FUNDACIONAL,7.5,Catálogo de skills/ferramentas,formulario_original,pendente,,,,,,,,
7,DOCUMENTAÇÃO FUNDACIONAL,7.6,Memória de trabalho para agentes,enriquecido_via_plugin,pendente,,,,,,,,
8,GESTÃO DE PROJETOS & PMBOK,8.1,Problema/oportunidade que justifica o projeto,formulario_original,parcial,"Gap entre intenção e execução: pessoas capazes — sobretudo adultos neurodivergentes e autônomos com múltiplos projetos — perdem tempo e energia organizando, priorizando, retomando contexto, lembrando dependências e administrando ferramentas, a ponto de a própria organização virar fonte de atrito. A oportunidade é ocupar a integração ainda pouco explorada entre neurodivergência, ergonomia cognitiva, human factors e gestão de riscos aplicada à execução.",fato_interno,alta,,,§02 Problema e Mercado (Gap Intenção–Execução; Carga Executiva; Adultos Neurodivergentes) e §01 Síntese Estratégica (Integração Operacional).,O próprio §03-T1 registra que a justificativa ainda precisa ser consolidada formalmente como problema central + oportunidade de mercado em documento único.,Consolidar 8.1 em declaração formal de problema/oportunidade no Project Charter (PC-01).
8,GESTÃO DE PROJETOS & PMBOK,8.2,Sponsor / Patrocinador,formulario_original,preenchido,"Não há patrocinador formal definido neste estágio. A operação é conduzida por trabalhador solo independente, que acumula de fato a autoridade decisória.",fato_interno,alta,,,§03-T1 · 01. Justificativa e Governança · Patrocínio · 8.2.,,Registrar formalmente a autoridade decisória do owner no Project Charter (PC-01/PC-02).
8,GESTÃO DE PROJETOS & PMBOK,8.3,Critério de sucesso principal,formulario_original,parcial,"Captar clientes para a Consultoria EXECUTAR enquanto as demais linhas do ecossistema são desenvolvidas, validadas e solidificadas — a consultoria funciona como principal mecanismo de geração de caixa e de mapa de calor das necessidades reais do público.",decisao,alta,,,§03-T1 · Critério de Sucesso · 8.3 + 03. Objetivos Táticos T1 + 09. Indicadores de Sucesso · Receita.,"Falta meta numérica e prazo: quantos clientes, qual receita, até quando. O campo exige indicador objetivo com meta e prazo.","Definir meta quantitativa de clientes/receita de consultoria e a data-alvo, ancorada no roadmap set/2026–jan/2027."
8,GESTÃO DE PROJETOS & PMBOK,8.4,Decisão Go/No-Go,formulario_original,lacuna,,,,,,§03-T1 · Gate de Decisão · 8.4 registra explicitamente TBD.,"Não existem critérios objetivos definidos para continuar, corrigir, suspender ou despriorizar cada linha do ecossistema.","Definir critérios Go/No-Go por linha (app, blog, infoprodutos, físicos, consultoria, livro), ancorados no Gate de Revisão de 24/10/2026."
8,GESTÃO DE PROJETOS & PMBOK,8.5,Abordagem do projeto,formulario_original,lacuna,,,,,,§03-T1 · Modelo de Gestão · 8.5 registra TBD; restrição conhecida: operação predominantemente solo.,"Abordagem preditiva, ágil ou híbrida ainda não escolhida nem documentada.","Selecionar e documentar a abordagem (o PMBOK 8 contempla preditiva, adaptativa e híbrida — PDF Fundamentos §3.6), coerente com operação solo e baixo overhead administrativo."
8,GESTÃO DE PROJETOS & PMBOK,8.6,Relato de status,enriquecido_via_plugin,lacuna,,,,,,§03-T1 · Status Executivo · 8.6 registra TBD; §10 Pontos em Aberto · Semáforo de Status confirma.,"Não há padrão Verde/Amarelo/Vermelho com critérios objetivos de prazo, risco, bloqueio e resultado.",Formalizar regras do semáforo de status e a cadência de emissão do relato.
9,"PLANEJAMENTO ESTRATÉGICO, TÁTICO E OPERACIONAL",9.1,Objetivo estratégico (12+ meses),formulario_original,preenchido,"Tornar-se referência em Risco Cognitivo e temas relacionados por meio de um ecossistema consolidado de conteúdo, produtos, software, educação e serviços — construindo autoridade em território pouco explorado via pesquisa, publicação, aplicação prática, casos e participação de especialistas.",decisao,alta,,,§03-T1 · 02. Objetivos Estratégicos · 9.1 + Autoridade + Ecossistema.,,
9,"PLANEJAMENTO ESTRATÉGICO, TÁTICO E OPERACIONAL",9.2,Objetivo tático (trimestre/ciclo),formulario_original,preenchido,"Ciclo atual (T1): Consultoria e Capitalização — priorizar consultoria para gerar receita, aprender com clientes e construir mapa de calor das necessidades reais. Sequência tática subsequente: T2 consolidação do App SAS-EXECUTAR; T3 produtos e infoprodutos; T4 comunidade e ONG. Em paralelo: livro sobre risco cognitivo e parcerias com especialistas no blog.",inferencia,media,,,"§03-T1 · 03. Objetivos Táticos · T1–T4, Autoridade Editorial e Parcerias.","Mapeamento inferido: a base documental lista os objetivos táticos T1–T4 mas não os rotula explicitamente como o campo 9.2, nem fixa o horizonte trimestral de cada um.",Confirmar com o owner qual objetivo tático corresponde ao trimestre corrente e sua data de fechamento.
9,"PLANEJAMENTO ESTRATÉGICO, TÁTICO E OPERACIONAL",9.3,Prioridade operacional da semana,formulario_original,preenchido,"Lançar o blog, configurar as contas, definir a linha editorial e ativar o ecossistema editorial antes do lançamento público do app beta — concluir a fundação editorial e os canais de aquisição antes de avançar para o EXECUTAR beta.",decisao,alta,,,"§03-T1 · 04. Prioridade Operacional · 9.3 + Sequência Blog → App; confirmado pelo roadmap (blog 07/09/2026, app beta 14/09/2026).",,
9,"PLANEJAMENTO ESTRATÉGICO, TÁTICO E OPERACIONAL",9.4,Dependência entre horizontes,formulario_original,parcial,Cadeia material já descrita na base: Consultoria → Capitalização (caixa enquanto produtos escaláveis amadurecem); Consultoria → Necessidades (clientes geram evidência de dores recorrentes); Necessidades → App (aprendizado orienta funcionalidades do SAS-EXECUTAR); Conteúdo → Produtos (audiência sustenta distribuição e validação); Produtos → Comunidade (comunidade/ONG só após consolidação de autoridade e operação).,fato_interno,media,,,§03-T1 · 05. Dependências Estratégicas (cinco pares de dependência declarados).,"CONFLITO REGISTRADO: a linha 9.4 do §03-T1 marca ""TBD — deve ser formalizada a cadeia de dependências"", mas o mesmo bloco §05 já enumera cinco dependências materiais. Falta a formalização com predecessores, sucessores, bloqueios e gates explícitos.",Formalizar o grafo de dependências entre horizontes com gates verificáveis (resolve também MASTER-04).
9,"PLANEJAMENTO ESTRATÉGICO, TÁTICO E OPERACIONAL",9.5,Capacidade de recursos,enriquecido_via_plugin,preenchido,"Não aplicável no modelo atual: não há planejamento formal de contratação ou ampliação imediata de equipe. Restrição vigente: operação predominantemente individual, com capacidade limitada de execução simultânea e necessidade de limite de WIP para evitar dispersão.",fato_interno,alta,,,§03-T1 · 06. Recursos e Capacidade · 9.5 + Operação Solo + Limite de WIP.,,Definir o número máximo de iniciativas simultâneas (limite de WIP numérico) — hoje é diretriz qualitativa.
10,"ROADMAP, CRONOGRAMA, CICLOS E BACKLOG",10.1,Marco de médio prazo #1,formulario_original,lacuna,,,,,,§03-T1 · 07. Marcos e Roadmap · 10.1 registra TBD.,"CONFLITO REGISTRADO: 10.1 está marcado TBD, mas o §05-Cronograma traz marcos datados (blog 07/09/2026; app beta 14/09/2026; serviços 21/09/2026; infoprodutos e físicos 28/09/2026; curso 19/10/2026; Gate de Revisão 24/10/2026; manuscrito 12/12/2026; livro 10/01/2027). Falta eleger qual deles é o marco de médio prazo #1 verificável.","Eleger o marco de médio prazo #1 — candidato mais forte: Gate de Revisão de 24/10/2026, único ponto do roadmap que já é definido como decisão baseada em dados acumulados."
10,"ROADMAP, CRONOGRAMA, CICLOS E BACKLOG",10.2,Ciclo semanal atual,formulario_original,preenchido,"Ciclo Zero — dedicado à preparação, estruturação e ativação inicial do ecossistema: canais, conteúdo, contas, processos, ativos e preparação dos primeiros lançamentos.",fato_interno,alta,,,§03-T1 · 07. Marcos e Roadmap · 10.2 + 08. Modelo Operacional · Ciclo Zero.,"O formulário original oferece as opções Editorial/Desenvolvimento/Governança; ""Ciclo Zero"" é um estado anterior a essas três fases e não estava previsto na lista de opções.","Ampliar o domínio de valores de 10.2 para incluir Ciclo Zero (fundação) além de Editorial, Desenvolvimento e Governança."
10,"ROADMAP, CRONOGRAMA, CICLOS E BACKLOG",10.3,Item de backlog crítico,formulario_original,lacuna,,,,,,§03-T1 · Backlog · 10.3 registra TBD; §10 Pontos em Aberto · Item Crítico confirma.,Não foi identificado o único item cuja não execução bloqueia o próximo marco. Candidato derivável de 9.3: o lançamento do blog em 07/09/2026 (predecessor declarado do app beta).,Confirmar com o owner o item de backlog crítico único e amarrá-lo ao marco de 10.1.
10,"ROADMAP, CRONOGRAMA, CICLOS E BACKLOG",10.4,Cadência de revisão,formulario_original,preenchido,"Revisão quinzenal: a cada 15 dias estratégia, backlog e roadmap são confrontados com dados reais de execução e mercado. Responsável: o owner do projeto (operação solo).",decisao,alta,,,§03-T1 · 07. Marcos e Roadmap · 10.4 + 08. Modelo Operacional · Revisão Quinzenal.,,
10,"ROADMAP, CRONOGRAMA, CICLOS E BACKLOG",10.5,Planejamento de sprint,enriquecido_via_plugin,lacuna,,,,,,§03-T1 · Sprint · 10.5 registra TBD; §10 Pontos em Aberto · Capacidade confirma.,"Não existe mecanismo para selecionar trabalho por prioridade, dependência e capacidade real. Restrição conhecida (9.5): operação solo exige regra simples e limite de WIP.",Criar regra mínima de planejamento que limite compromissos do ciclo à capacidade real disponível.
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.1,Linha editorial,formulario_original,pendente,,,,,,,,
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.2,Calendário de publicação,formulario_original,pendente,,,,,,,,
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.3,Campanha ativa,formulario_original,pendente,,,,,,,,
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.4,Trilha de conteúdo,formulario_original,pendente,,,,,,,,
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.5,Banco de conteúdo,enriquecido_via_plugin,pendente,,,,,,,,
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.6,Identidade visual e voz de marca,enriquecido_via_plugin,pendente,,,,,,,,
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.7,Design system e componentes,enriquecido_via_plugin,pendente,,,,,,,,
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.8,Revisão de acessibilidade,enriquecido_via_plugin,pendente,,,,,,,,
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.9,Pesquisa de usuário para conteúdo,enriquecido_via_plugin,pendente,,,,,,,,
11,"EDITORIAL, CAMPANHAS E CONTEÚDO",11.10,SEO e performance de conteúdo,enriquecido_via_plugin,pendente,,,,,,,,
12,STAKEHOLDERS,12.1,Stakeholder principal,formulario_original,pendente,,,,,,,,
12,STAKEHOLDERS,12.2,Forma de comunicação,formulario_original,pendente,,,,,,,,
12,STAKEHOLDERS,12.3,Expectativa não alinhada,formulario_original,pendente,,,,,,,,
12,STAKEHOLDERS,12.4,Estrutura organizacional,enriquecido_via_plugin,pendente,,,,,,,,
13,"RUNBOOKS, SOPS E ROTINAS",13.1,Runbook crítico #1,formulario_original,pendente,,,,,,,,
13,"RUNBOOKS, SOPS E ROTINAS",13.2,Responsável pela rotina,formulario_original,pendente,,,,,,,,
13,"RUNBOOKS, SOPS E ROTINAS",13.3,SOP documentado?,formulario_original,pendente,,,,,,,,
13,"RUNBOOKS, SOPS E ROTINAS",13.4,Otimização de processo,enriquecido_via_plugin,pendente,,,,,,,,
13,"RUNBOOKS, SOPS E ROTINAS",13.5,Cadência de briefing semanal,enriquecido_via_plugin,pendente,,,,,,,,
14,"PESQUISA, DADOS E CONHECIMENTO",14.1,Fonte de evidência principal,formulario_original,pendente,,,,,,,,
14,"PESQUISA, DADOS E CONHECIMENTO",14.2,Pesquisa/dado pendente,formulario_original,pendente,,,,,,,,
